kierunków działań,in the three action,
kierunków językowych,language resources in,
kilka ostatnich,last few,
kilku ostatnich,last few,
klas dwujęzycznych,bilingual classes,
klasyfikacji przez,classification by,
klasyfikacji taryf,tariff classification,
klasyfikacji za,the classification,
klauzulą operacyjną,operative provision,
klauzuli operacyjnej,operative provision,
klęsk żywiołowych,natural disaster,
klient nie,customer can not,
klimatu będą,climate change,
klimatu będzie,climate change will,
klimatu byłoby,climate change,
klimatu dla,climate change,
klimatu do,climate change,
klimatu inwestycyjnego,investment climate,
klimatu jako,climate change as,
klimatu jest,climate change,
klimatu łącznie,climate commitments including,
klimatu mogą,climate change can,
klimatu może,climate change can,
klimatu muszą,climate change must,
klimatu nadmiernie,climate change focuses excessively,
klimatu nie,climate change will not,
klimatu poprzez,climate change through,
klimatu są,climate change,
klimatu stały,climate change has become,
klimatu także,climate change must also,
klimatu wpływają,climate change may affect,
klimatu za,climate change,
klimatu ziemi,earth's climate,
kluczowa rola,key role,
kluczową częścią,crucial part,
kluczową rolę,key role,
kluczowe dla,essential to,
kluczowe działanie,key activity,
kluczowe narzędzie,key instrument,
kluczowe znaczenie,key importance,
kluczowego działania,key activity,
kluczowego sąsiada,key neighbour,
kluczowy element,key element,
kluczowych dla,key areas for,
kluczowych produktów,key product,
kluczowym celem,key objective,
kluczowym elementem,key element,
kluczowym narzędziem,key tool,
kluczowym obszarem,key area,
kluczowym partnerem,key partner,
kluczowym priorytetem,key priority,
kluczowym punktem,key point,
kluczowym sąsiadem,key neighbour,
kluczowym składnikiem,key component,
know-how innym,know-how to other,
koalicja obywatelska,civic coalition,
kodeks celny,customs code,
kodeks postępowania,code of conduct,
kodeksie postępowania,code of conduct,
kodeksu postępowania,code of conduct,
kodeksu praktyk,code of practice,
kolei był,turn is,
kolei jednym,turn one,
kolei poinformuje,turn inform,
koleją będzie,railway will,
kolejna konferencja,next conference,
kolejna poprawka,amendment next,
kolejną dekadę,next decade,
kolejną lukę,another gap,
kolejne badanie,another study,
kolejnego etapu,next stage,
kolejnego programu,next kyoto programme,
kolejnej konferencji,next conference,
kolejności alfabetycznej,alphabetical order,
kolejności do,in the order,
kolejności za,order the commission to,
kolejność głosowania,order of voting,
kolejny przegląd,next be reviewed,
kolejny trzyletni,next three-year,
kolejnym obszarem,another area,
kolejnym okresie,next budget period,
kolejnym posiedzeniu,next meeting,
kolejnym sektorem,another area,
kolejnym ważnym,important next,
kolejnym zebraniu,next meeting,
kolejowego transportu,transported by railway,
kolorem od,colour from,
kombinację funduszy,combination of funding,
komisja bada,commission shall examine,
komisja będzie,commission will,
komisja bierze,commission shall take,
komisja corocznie,commission shall report annually,
komisja czy,commission or the council,
komisja dała,commission may give,
komisja do,committee responsible,
komisja gospodarcza,economic commission,
komisja handlu,trade committee,
komisja informuje,shall inform,
komisja jak,commission shall as,
komisja jest,commission shall,
komisja kontroli,control committee,
komisja koordynuje,commission shall coordinate,
komisja kultury,culture and education committee,
komisja mogą,commission and council may,
komisja mogła,committee can,
komisja monitoruje,commission shall monitor,
komisja może,commission may,
komisja musi,commission must,
komisja nadzoruje,commission shall supervise,
komisja nie,the commission,
komisja niezwłocznie,immediately inform the commission,
komisja odpowiedzialna,committee responsible,
komisja ogłosiła,commission published,
komisja opracowała,commission has elaborated,
komisja opublikowała,commission published,
komisja opublikuje,commission will publish,
komisja planuje,commission is planning,
komisja podejmuje,commission shall take,
komisja poinformuje,the commission,
komisja powinna,commission should,
komisja powinny,commission should,
komisja pracuje,commission is working,
komisja prawna,legal affairs,
komisja proponuje,commission shall propose,
komisja prosi,commission is requesting,
komisja przedkłada,commission shall submit,
komisja przedstawia,commission shall,
komisja przemysłu,committee on industry,
komisja przy,at commission,
komisja przygotowała,commission is preparing,
komisja przygotowuje,commission is preparing,
komisja przyjęła,commission accepted,
komisja przyjmie,adopted by the committee,
komisja przyjmuje,commission shall adopt,
komisja regularnie,commission regularly,
komisja rozpatruje,committee shall treat,
komisja rozpoczęła,commission began,
komisja rozwoju,development committee,
komisja specjalna,special committee,
komisja stała,standing or temporary committee,
komisja stwierdza,approved by the commission,
komisja tak,committee so,
komisja ułatwia,commission shall facilitate,
komisja ustala,commission shall determine,
komisja uzgadniają,commission agree,
komisja wciąż,commission had still,
komisja weźmie,commission shall take,
komisja włącza,commission is including,
komisja wniosła,commission contributed,
komisja wolności,committee on civil liberties,
komisja wskazuje,committee responsible shall indicate,
komisja wspólnie,commission jointly,
komisja współpracują,commission shall cooperate,
komisja wybiera,committee shall elect,
komisja wycofa,commission withdraws,
komisja wypowiada,committee responsible shall pronounce,
komisja zaakceptowała,commission approved,
komisja zaleca,commission is not recommending,
komisja zapewnia,commission shall ensure,
komisja zatrudnienia,committee on employment,
komisja zbada,commission shall examine,
komisja zdecyduje,commission will decide,
komisja zmienia,amend the original commission,
komisja zobowiązują,commission undertakes,
komisja zobowiązuje,commission undertakes,
komisją ochrony,commission for the conservation,
komisją ograniczenie,commission on the limitation,
komisją parlamentarną,parliamentary committee,
komisją powinna,commission should,
komisją przygotować,commission should prepare,
komisją załącznik,commission annex,
komisje mogą,committee responsible may,
komisje parlamentu,parliament on commission,
komisje są,committee responsible shall,
komisję albo,committee responsible or contained,
komisję by,commission to,
komisję decyzji,commission decision,
komisję do,commission to,
komisję jakichkolwiek,commission makes any,
komisję nie,commission not,
komisję o,the commission,
komisję odpowiedzialną,committee responsible,
komisję parlamentarną,parliamentary committee,
komisję przy,commission to,
komisję są,committee shall,
komisję sprawozdanie,report from the committee,
komisję swojego,commission has stated its,
komisję wniosków,proposal from the committee,
komisję wobec,commission to,
komisję wspiera,committee is assisted,
komisję za,the committee,
komisji bez,committee responsible without,
komisji będą,commission will,
komisji bierze,committee have taken,
komisji był,commission shall,
komisji co,to the commission,
komisji dla,commission for,
komisji do,commission to,
komisji dotyczący,committee concerned,
komisji dowody,commission with the evidence,
komisji głosuje,voting in committee,
komisji gospodarczej,economic commission,
komisji informacje,commission information,
komisji informacji,the committee,
komisji jest,committee shall,
komisji jeśli,committee if,
komisji każda,each committee,
komisji kontroli,control commission,
komisji krajowej,national commission,
komisji mogą,committee may,
komisji może,committee may,
komisji nie,that committee,
komisji o,the committee,
komisji odpowiedzialnego,committee responsible,
komisji odpowiedzialnej,committee responsible,
komisji parlament,commission informs parliament,
komisji parlamentarnej,parliamentary committee,
komisji parlamentarnych,parliamentary committee,
komisji parlamentu,parliament's committee,
komisji plan,commission level,
komisji po,the commission,
komisji powinno,commission should,
komisji prawnej,committee responsible for legal,
komisji program,commission a programme,
komisji propozycję,commission of its proposal,
komisji przed,committee prior,
komisji przedkłada,commission shall submit,
komisji przedstawia,commission president shall present,
komisji przewodniczący,chairman of the committee,
komisji przez,committee by,
komisji przy,at commission,
komisji relex,relex commission,
komisji rozdział,committee chapter,
komisji są,commission shall,
komisji składa,committee chairmen shall consist,
komisji specjalnej,special committee,
komisji sprawozdania,commission shall report,
komisji sprawozdanie,commission report,
komisji swoje,commission with their,
komisji te,commission and trusts that,
komisji tekst,commission the text,
komisji teksty,commission the text,
komisji viviane,commission viviane,
komisji właściwej,committee deems it appropriate,
komisji wniosek,proposal from the commission,
komisji wraz,together with the commission,
komisji wspólnego,commission a joint,
komisji wszystkie,commission all,
komisji za,a committee,
komisji zaangażowanych,commission dgs involved,
komisji załącznik,commission annex,
komitecie negocjacyjnym,negotiating committee,
komitecie są,committee shall,
komitecie stowarzyszenia,association committee,
komitet językowy,language committee,
komitet może,committee can,
komitet przyjmuje,committee shall adopt,
komitet składający,committee composed,
komitet sterujący,steering committee,
komitet stowarzyszenia,association committee,
komitetem stowarzyszenia,association committee,
komitetowi euromed,euromed committee,
komitetowi projekt,committee a draft,
komitetowi stowarzyszenia,association committee,
komitetu ekonomicznego,economic and social committee,
komitetu euromed,euromed committee,
komitetu konsultacyjnego,consultative committee,
komitetu platformy,platform committee,
komitetu stowarzyszenia,association committee,
komórka siatki,grid cell,
komórki somatycznej,somatic cell,
kompetentnych jest,be competent,
kompleksowa strategia,comprehensive strategy,
kompleksową ocenę,comprehensive technical assessment,
kompleksową umowę,comprehensive agreement,
kompleksowe porozumienie,comprehensive settlement,
kompleksowego mandatu,comprehensive mandate,
kompleksowego rozwoju,comprehensive development,
kompleksowego zakresu,comprehensive scope,
kompleksowej prezentacji,comprehensive presentation,
kompleksowej strefy,comprehensive free trade area,
kompleksowej umowy,comprehensive agreement,
kompleksowych negocjacji,comprehensive aviation negotiations,
komplementarność między,complementarity between,
kompletu ilościowych,set of quantitative,
kompromisowe nie,that a compromise,
kompromisowych pod,compromise amendment to,
kompromisu pomiędzy,compromise between,
komunikacie komisja,communication the commission,
komunikacie komisji,commission communication,
komunikacja między,communication and dissemination of,
komunikacja mobilna,mobile and wireless communications,
komunikację między,communication between,
komunikacji osobistej,personal communication,
komunikat komisji,commission communication,
komunikat zawierający,communication containing,
komunikatu jest,present communication,
komunikatu komisji,commission communication,
komunistycznemu rządowi,communist government,
koncentracji gazów,concentration of greenhouse gases,
koncepcja wzrostu,concept of growth,
koncepcją marketingową,marketing concept,
koncepcji międzynarodowego,concept of international,
konfederacja związków,union confederation,
konfederację związków,union confederation,
konfederacji niezależnych,confederation of independent,
konferencja energetyczna,energy conference,
konferencję ministerialną,ministerial conference,
konferencji byłaby,conference will,
konferencji energetycznej,energy conference,
konferencji eurasia,eurasia foundation conference,
konferencji ministerialnej,ministerial conference,
konflikt pomiędzy,clash between,
konfliktów są,conflict is,
koniec ich,end of their,
koniec jego,end of its,
koniec każdej,end of each,
konieczna do,necessary for,
konieczna jest,is necessary,
konieczne będą,will be,
konieczne będzie,will need,
konieczne dla,necessary for,
konieczne do,necessary for,
konieczne działania,necessary action,
konieczne jest,is necessary,
konieczne nawet,necessary even,
konieczne przez,necessary by,
konieczne są,is needed,
konieczne wydaje,seem to be necessary,
koniecznej do,necessary for,
konieczność adaptacji,need for adaptation,
konieczny będzie,will need,
konieczny do,necessary to,
konieczny jest,are needed,
konieczny pod,need to,
koniecznych do,necessary to,
koniecznych działań,action needed,
koniecznych uprawnień,necessary powers,
koniecznymi do,necessary for,
konkretne efekty,positive effect,
konkretne informacje,concrete information,
konkretne postępy,tangible progress,
konkretne sposoby,concrete ways to measure,
konkretnej odpowiedzialności,precise responsibility,
konkretnej opinii,specific opinion,
konkretnej sprawy,specific matter,
konkretnej sytuacji,particular circumstances,
konkretny sposób,concrete way,
konkretnych działaniach,specific activity,
konkretnych informacji,specific information,
konkretnych sposobów,way that a particular,
konkurencja rośnie,competition is growing,
konkurencją między,of competition,
konkurencji jest,competition are,
konkurencji między,of competition,
konkurencji poprzez,competition by,
konkurencji wspólnoty,community competition,
konkurencyjnego przemysłu,competitive industry,
konkurencyjnej gospodarki,competitive knowledge-based economy,
konkurencyjności gospodarczej,economic competitiveness,
konkurencyjności poprzez,competitiveness through,
konkurencyjności przedsiębiorstw,enterprise competitiveness,
konkurencyjności przemysłu,competitiveness of,
konkurencyjność przedsiębiorstw,enterprise competitiveness,
konkurencyjność przemysłu,competitiveness of european industry,
konkurencyjnym kontekście,competitive global context,
konsekwencji działań,consequence of action,
konsolidacji wiedzy,consolidation of knowledge,
konsolidować działania,consolidate its activities,
konstruktywne przywództwo,constructive political leadership,
konstruktywnego dialogu,constructive social dialogue,
konstruktywny dialog,constructive civil dialogue,
konstruktywny sposób,constructive way,
konstruktywnych działań,constructive action,
konstruktywnym dialogu,constructive political dialogue,
konstytucji po,in the constitution,
konstytucyjnych komisja,constitutional affairs,
konsultacja on-line,on-line consultation,
konsultacjach społecznych,public consultation,
konsultacje dotyczyć,consultation concerned,
konsultacje społeczne,public consultation,
konsultacji społecznych,public consultation,
konsultacjom społecznym,public consultation,
konsultacyjnych przed,consultation sessions before,
konsumenci byli,be important for consumers,
konsumenci powinni,consumers should,
konsumenci wywierają,consumers exert,
konsumentom podstawowe,consumers more basic,
konsumentów komisja,consumer protection committee,
konsumentów ważne,important for consumers,
konsumentów za,to consumers,
konsumpcji wyraźnych,clear consumption,
kontakcie ze,contact with,
kontakt ze,contact with,
kontaktów między,connections between,
kontaktu ze,contact with,
kontakty między,relations between,
kontakty ze,contact with,
kontekst instytucjonalny,institutional and governance context,
kontekst ogólnej,context of an overall,
kontekst ogólny,general context,
kontekst polityczny,political context,
kontekst program,context for the programme,
kontekst przez,context over,
kontekst regionalny,regional context,
kontekstu jasno,context clearly,
kontekście całkowitych,context of the overall,
kontekście globalnym,global context,
kontekście mogą,context they may,
kontekście niniejszego,context of this,
kontekście nowych,context of new,
kontekście obecnego,context of the present,
kontekście politycznym,political context,
kontekście przystąpienia,context of accession,
kontekście realizacji,context of the implementation,
kontekście strategicznego,context of the strategic,
kontekście wspólnych,context of common,
kontekście za,in this context,
kontekście zmian,context of climate change,
kontrola finansowa,financial control,
kontrola gotowości,auditing the readiness,
kontrolą budżetową,budgetary control,
kontrolą ich,control of their,
kontrole co,to check,
kontrolę budżetową,budgetary control,
kontroli budżetowej,budgetary control,
kontroli budżetu,control of the budget,
kontroli chorób,disease prevention and control,
kontroli finansowej,financial control,
kontroli muszą,control procedures are needed,
kontroli niebezpiecznych,control of hazardous,
kontroli tych,monitoring of those,
kontroli wpływu,control the impact,
kontroli wykonania,control of the implementation,
kontroli wywozu,export control,
kontroli zanieczyszczenia,control of air pollution,
kontroli zgodności,control compliance,
kontrolowanie inwazyjnych,control of invasive,
kontynuację konferencji,follow-up un conference,
kontynuować działania,continue activities,
kontynuować obecną,continue with the current,
kontynuować podejście,continue its approach,
kontynuować prace,continue to work,
kontynuować stosunki,continue relations,
kontynuowała swoje,continue its,
kontynuowania pracy,continuing work,
kontynuowania programu,continuing the programme,
kontynuowanie aktywnego,continuing the active,
kontynuując prace,continuing its work,
kontynuuje swoje,continue its,
konwencja o,convention on,
konwencja rady,convention of the council,
konwencję o,convention on,
konwencję po,convention after,
konwencji do,the convention,
konwencji mogą,convention may,
konwencji mogły,convention can,
konwencji o,convention on,
konwencji po,the convention,
konwencji przez,convention by,
konwencji są,convention will,
konwencji unesco,unesco convention,
konwencji wykonują,convention exercise,
konwencjonalnych przez,conventional fuels by,
konwergencji może,convergence regions,
konwergencji są,convergence regions are,
końca obecnej,end of the present,
końca roku,end of the year,
końcem ostatniej,end of the last,
końcem pierwszego,end of the first,
końcowa ocena,final evaluation,
końcowa ocenę,final assessment,
końcowa skupia,final evaluation,
końcowe artykuł,final provisions article,
końcowe głosowanie,final vote,
końcowe projekty,final draft,
końcowe sprawozdania,report and final,
końcowego głosowania,final vote,
końcowego projektu,final draft,
końcowego roku,final year,
końcowej ex-post,ex-post final,
końcowej oceny,final evaluation,
końcowemu czy,final user or consumer,
końcowy komunikat,final communication,
końcowych konsultacji,final consultation,
końcowych projektach,final draft,
końcowym odbiorcą,final recipient,
końcowym sprawozdaniu,final evaluation report,
koordynacja powinna,coordination should,
koordynację pomocy,aid coordination,
koordynację swoich,coordination of their,
koordynacji badań,coordination of research,
koordynacji do,coordination to,
koordynacji działań,co-ordination of action,
koordynacji krajowych,coordination of national,
koordynacji narodowych,coordination of national,
koordynacji takich,coordination of such,
koordynacji wszystkich,coordination between all,
koordynowałyby prace,coordinating work,
koordynujący udział,coordinate the participation,
koordynujący wszystkie,coordinating point for all,
kopalnych o,fossil fuels for,
kopalnych prawdopodobnie,fossil fuels are likely,
koperta finansowa,financial envelope,
kopertę finansową,financial envelope,
koperty finansowej,financial envelope,
kopię pytania,copy of the question,
kopię wszystkim,copy thereof to all,
kopii elektronicznej,electronic copy,
korea południowa,south korea,
korespondencja urzędowa,official correspondence,
korupcji przy,against corruption,
korzysta obecnie,currently using,
korzystne dla,favourable for,
korzystne jest,is advantageous,
korzystne rezultaty,beneficial results,
korzystnego partnerstwa,beneficial partnership,
korzystnych dla,favourable for,
korzyści dla,used to,
korzyści ograniczenia,benefit analysis of limiting,
korzyści za,used as,
korzyścią dla,used for,
korzyść określonych,benefit of specific,
korzyść wszystkich,benefit of all,
korzyść zarówno,benefit both,
kosmiczna cel,space objective,
kosmicznej do,in space,
koszt nabycia,cost of the acquisition,
koszt projektu,cost of the project,
kosztami działań,of action,
kosztowną adaptację,expensive adaptation,
kosztów adaptacji,costs of adaptation,
kosztów aktywnego,costs of active,
kosztów dla,costs for,
kosztów ekonomicznych,economic and social cost,
kosztów energii,costs for energy,
kosztów niezbędnych,costs necessary,
kosztów operacyjnych,operational costs,
kosztów produkcję,cost of electricity production,
kosztów produkcji,cost of electricity production,
kosztów programu,cost of the programme,
kosztów rzeczywiście,costs actually,
kosztów transportu,transport cost,
kosztów tych,those appliances costs,
kosztów utrzymania,costs of living,
kosztów zewnętrznych,external costs,
koszty administracyjne,administrative costs,
koszty innych,costs of any other,
koszty pośrednie,indirect costs,
koszty powrotu,costs for returning,
koszty projektu,costs of the project,
koszty ubezpieczenia,insurance costs,
koszty zewnętrzne,external costs,
kraj ten,that have land,
kraj uczestniczący,participating country,
krajach od,of each country,
krajach przy,with the country,
krajach trzecich,third country,
krajami rozwiniętymi,developed country,
krajami tego,that region,
krajami trzecimi,third country,
kraje euromed,euromed region,
kraje rozwinięte,developed country,
kraje trzecie,third country,
krajowa konfederacja,national employers confederation,
krajowa strategia,national strategy,
krajowe emisje,national emission,
krajowe powinno,national legislation should,
krajowe są,national authorities are,
krajowego do,national legislation,
krajowego mogą,national legislation may,
krajowego planu,national allocation plan,
krajowego prawa,national electoral law,
krajowej komisji,national commission,
krajowej konferencji,national conference,
krajowy mechanizm,national preventive mechanism,
krajowy plan,national allocation plan,
krajowy system,national system,
krajowy zależą,national developments depend,
krajowych bądź,national or community,
krajowych do,to domestic,
krajowych dziennikach,national official journal,
krajowych emisji,national emission,
krajowych informacje,national communications information,
krajowych komunikatów,national communication,
krajowych planów,national level,
krajowych poprzez,national activities by,
krajowych ustawodawstw,national legislation,
krajowych źródeł,from competent national,
krajowym planie,national allocation plan,
krajowym świadomości,national level public awareness,
krajowymi powinny,national standards should,
krajów euromed,euromed region,
krajów trzecich,third country,
kraju do,country for,
kraju ich,their country,
kraju innego,country other,
kraju języka,country whose language,
kraju pochodzenia,country of origin,
kraju przez,country during,
kraju są,country are,
kraju sytuację,situation in the country,
kraju trzeciego,third state,
kredytowania zewnętrznego,external lending,
krok ku,step towards,
krok naprzód,step forward,
krokiem do,step towards,
krokiem jest,step is,
królestwa do,united kingdom,
królestwa o,by the united kingdom,
królestwa wielkiej,kingdom of great,
królestwo dla,kingdom is to,
królestwo do,kingdom to,
królestwo działało,kingdom was acting,
królestwo jako,kingdom as,
królestwo komisji,kingdom to the commission,
królestwo nie,kingdom can not,
królestwo powinno,kingdom should,
królestwo wielkiej,kingdom of great,
królestwo wskazało,kingdom indicated,
królestwo zamierza,kingdom proposed,
królestwo zamierzało,kingdom proposed,
krótki opis,short description,
krótkie uzasadnienie,short justification,
krótkiej odpowiedzi,brief answer,
krótkim okresie,short term,
krótkoterminowym zarządzaniem,short-term crisis management,
krystaliczny siarczan,crystalline ferrous sulphate,
kryształu ołowiowego,lead crystal,
krytyczną zasobów,critical mass of resources,
krytyczne są,critical loads are,
krytyczne sprawozdanie,critical report,
krytyczny dla,critical level for,
kryzys gazowy,gas crisis,
krzewienia demokracji,promoting democracy,
krzewienia dialogu,promoting dialogue,
które będą,that will,
które biorą,which are currently taking,
które być,that have been,
które były,it was,
które chciałyby,who wish,
które chronią,which protect,
które generalnie,which generally,
które ją,which it,
które jego,which he,
które jest,which shall,
które jeszcze,have not yet,
które już,that are already,
które komisja,the commission,
które konferencja,that the conference,
które konieczne,which are necessary,
które mają,which have,
które miały,that have,
które mogą,that may,
które mogłyby,which may,
które może,which may,
które możemy,which can,
które muszą,which must,
które należą,which belong,
które nie,that do not,
które odzyskują,which recover,
które otrzymają,that will receive,
które po,which after,
które pochłaniają,that absorb,
które pochodzą,which originate,
które podejmują,that they take,
które podlegają,which are subject,
które posiadają,which have,
które powinny,should ensure that,
które pozwolą,that will allow,
które przeciwdziałają,that counteract,
które przewiduje,that foresees,
które przewodniczący,which the chairman,
które przyczyniają,which contribute,
które przystąpiły,which acceded,
które rada,the council,
które są,which are,
które składają,which are composed,
które skorzystały,which have benefited,
które spełniają,that meet,
które strona,which a party,
które strony,any way,
które szczególne,which specific,
które uzyskali,which they have acquired,
które uzyskały,which have obtained,
które według,on programmes which,
które wycofają,which withdraw,
które wymagają,which need,
które zachęcają,which encourage,
które zamierzają,they intend,
które zawiera,containing any,
które zawierają,which overall contain,
które zmieniają,which alter,
które zobowiązują,which undertake,
które zostały,which becomes,
które zużywają,which consume,
którego była,who shall,
którego było,shall mean any,
którego dotyczy,which may apply,
którego każda,that looks upon each,
którego niniejsza,which this,
którego on,which it,
którego opakowanie,any packaging,
którego państwa,state shall ensure that,
którego parlament,parliament that,
którego porządku,whose agenda,
którego różne,which the different,
którego tekstu,which text,
którego terytorium,whose territory,
którego uczą,whose language they teach,
którego vet,which vet,
którego właściwe,competent authority of which,
którego wynikiem,results of which,
którego zmianę,change any,
której jest,which are,
której komisja,which the commission,
której konieczność,which the necessity,
której mogą,which member states may,
której może,which it can,
której nie,which it,
której oczekuje,which is expected,
której po,to which,
której powinny,which should,
której są,which they are,
której zgoda,which the consent,
który będzie,which will,
który był,which are,
który informuje,who shall inform,
który jednak,but that,
który jest,that is,
który konferencja,which the conference,
który ma,who has,
który może,who may,
który mógłby,which can,
który musi,which must,
który nie,who breaches that,
który o,with arrangements which,
który obejmuje,which encompasses,
który ochrona,which protection,
który ona,which it,
który podejmuje,take any,
który prowadziłby,that would lead,
który przedkłada,which shall submit,
który przekazuje,who will pass,
który ustanawia,which it establishes,
który wybiera,who shall select,
który zagwarantuje,ensure that,
który zapobiegałby,that would prevent,
który zastąpi,which will replace,
który zatwierdzony,which was approved,
który zawiera,which shall contain,
których cel,which this objective,
których celem,whose object,
których dotyczą,which they,
których dotyczy,concerning the facts which,
których instytucja,which the institution,
których istnieją,is significant and which,
których każdy,which are each,
których klimat,climate that,
których komisja,which the commission,
których mowa,language in which,
których może,who may,
których mówi,that is to say,
których naukę,learning at any,
których nie,that it,
których państwu,state that,
których parlament,parliament on that,
których poziomy,level beyond which,
których produkcji,which production,
których protokół,any protocol,
których rada,the council,
których realizację,implementation of which,
których rok,base year,
których rola,whose consultative role,
których są,which they are,
których stosuje,which may apply,
których uczestniczą,which researchers participate,
których vet,which vet,
których wartość,value of which,
których wgląd,which public access,
których wiele,many of which,
których wspólnota,which the community,
których zakłada,assume that,
których zmiana,whom land-use change,
którym instrument,which the instrument,
którym każdy,which any,
którym komisja,which the commission,
którym komitet,that the committee,
którym konwencja,the convention,
którym kwalifikacje,which qualifications,
którym nie,him or who,
którym państwo,that the country,
którym parlament,which parliament,
którym po,notify any,
którym poziom,level that,
którym przedstawienie,which the presentation,
którym przyjęto,which adopted,
którym świadectwo,which a certificate,
którym wielojęzyczność,which sets multilingualism,
którym za,which sets multilingualism as,
którym zrzeczenie,any resignation,
którymi istnieje,which the announcement was,
którymi państwo,that the member state,
którymi stoi,becoming increasingly clear that,
którymi to,that this,
którzy kontynuowali,who continue,
którzy korzystają,who make use,
którzy mają,who are to have,
którzy mogą,who may,
którzy nie,who do not,
którzy otrzymali,who has received,
którzy są,who are,
którzy wybierają,who shall select,
którzy wzięli,who have taken,
ku nowej,towards a new,
kulturalnego potencjału,cultural potential,
kulturalnych do,in cultural,
kulturowe powinno,cultural material should,
kulturowego poprzez,cultural material by,
kulturowego przez,cultural material by,
kultury dialogu,culture of dialogue,
kultury parlamentarnej,parliamentary culture,
kwalifikacji przy,qualifications frameworks to,
kwalifikacji zawodowych,professional qualifications,
kwalifikowaną większością,qualified majority,
kwas siarkowy,sulphuric acid,
kwasie chlorowodorowym,hydrochloric acid,
kwasów nie,acid shall not,
kwasów oznaczają,acid waste shall mean,
kwasów po,acid waste after,
kwasów tłuszczowych,fatty acid,
kwasu siarkowego,sulphuric acid,
kwaśnych po,acid waste after,
kwestia dostępu,question of access,
kwestia główna,main question,
kwestia od,from the question,
kwestią dalekiej,matter for,
kwestie do,matter to,
kwestię polityczną,matter of political,
kwestię rzecznikowi,matter to the ombudsman,
kwestię techniczną,technical matter,
kwestii prawnych,line with community law,
kwestii regionalnych,issue of regional,
kwestii wspólnej,matter of common,
kwestionariusza bądź,questionnaire or outline,
kwestorów do,quaestor to,
kwestorów po,quaestor to,
kwestorzy są,quaestor to be,
kworum jest,quorum is,
kwot finansowania,amount of financing,
kwota dotacji,grant amount,
kwota odniesienia,reference amount,
kwota rzędu,amount in the order,
kwoty fakultatywnej,optional amount,
kwoty finansowania,amount of financing,
lat poprzez,by the year,
lądowe bądź,land or maritime,
lądowych między,land borders between,
leads to,this leads,
lecz jedynie,but only,
lecz nie,but not,
lecz oznacza,but means,
lecz pozytywne,but positive,
lecz przed,but before,
lecz również,but also,
lecz starania,but efforts,
lecz także,but also,
legalnej działalności,legitimate business activity,
legalnej migracji,legal and illegal migration,
legislacją wspólnoty,community legislation,
legislacyjnego parlament,legislative procedure parliament,
legislacyjnej komisji,commission's annual legislative,
legislacyjnej unii,union's legislative,
legislacyjnym unii,union's legislative,
leśną dla,forest strategy for,
leśnictwo stanowiły,forestry constituted,
liberalizacją handlu,trade liberalization,
liberalne podejście,liberal approach,
liczba jest,number shall,
liczba obecnych,number of members present,
liczba stałych,number of permanent,
liczbą głosów,vote with a number,
liczbą innych,number of other,
liczbę bezpośrednich,number of direct,
liczbę całkowitą,whole number,
liczbę intensywnych,number of erasmus intensive,
liczbę stałych,number of fixed,
liczbę umów,number of bilateral,
liczbę ważnych,number of,
liczby ich,number of their,
liczby nielegalnych,number of illegal,
liczby obecnych,counted as being present,
liczby pilotażowych,number of pilot,
liczby stałych,number of permanent,
liczony jako,calculated as,
likwidacji ubóstwa,eradication of poverty,
likwidacji wszelkich,of all,
linii budżetowej,budget line,
linii lotniczych,aviation sector the airline,
lista nie,list is not,
listy wspólnych,list of joint,
literą aktu,letter of the act,
lodów może,ice can,
lodów polarnych,polar ice,
logicznym rozwiązaniem,logical answer,
logika interwencji,intervention logic,
lojalnej współpracy,loyal cooperation,
lokalizacji infrastruktury,location of the infrastructure,
lokalną demokrację,local democracy,
lokalne muszą,local bodies must,
lokalnego hałasu,local noise,
lokalnego komitetu,local ethics committee,
lokalnych zamiast,for local,
lokalnym możliwość,local authorities the possibility,
lokalnym ociepleniem,warming at local,
lokalnymi społeczeństwami,local civil society,
lotnictwa cywilnego,civil aviation,
lotnictwa dla,aviation relations to,
lotnictwa do,aviation into,
lotnictwa jest,aviation security is,
lotnictwa między,the aviation,
lotnictwa powinny,aviation should,
lotnictwa rynki,aviation market,
lotnictwa ze,aviation relations with,
lotnictwie do,aviation in,
lotnictwie międzynarodowym,international aviation,
lotnictwie o,aviation organisation by,
lotnictwo będzie,aviation emissions will,
lotnictwo stanowi,state level - aviation,
lotnicza między,of aviation,
lotnicza pozostaje,aviation policy has remained,
lotnicza stworzyłaby,aviation area would create,
lotniczego dla,air transport field to,
lotniczego do,air transport,
lotniczego między,of aviation,
lotniczego przez,air carrier by,
lotniczego wewnątrz,air traffic,
lotniczej do,aviation area,
lotniczej między,of aviation,
lotniczej ze,aviation relations with,
lotniczy do,for aviation,
lotniczy jest,air transport is,
lotniczy przy,aviation on,
lotniczy stał,air transport,
lotniczych mają,air transport has,
lotniczych między,bilateral air,
lotniczych ze,aviation standards with,
lotniczym dzięki,aviation markets thanks,
lotniczym przy,to secure cleaner air,
low as,as low,
ludności czynnej,working population,
ludności o,population by,
ludności świata,world's population,
ludność potencjalnie,population potentially,
ludzi do,people to,
ludzi o,by a strong man,
ludzi przed,people against,
ludzie byli,people should be,
ludzie cel,people objective,
ludzie mogą,people can,
ludzie powinni,should provide young people,
ludzie skorzystają,people will benefit,
