jego zgodności z tymi,its conformity with those,
jej autora lub przez,its author or by,
jej publikacji w dzienniku,its publication in the official journal,
jej realizacji oraz ewolucji,its implementation and the evolution,
jej roli jako partnera,its role as a partner,
jej zewnętrzną polityką energetyczną,its foreign energy policy,
jej zewnętrznymi stosunkami gospodarczymi,its external economic relations,
jest bardziej systematyczne podejście,more systematic approach is needed,
jest całkowicie wolne od,is not fully free of,
jest dodatkowe wsparcie dla,additional support may be provided to,
jest dopuszczalne w przypadku,be admissible in the case,
jest głównym partnerem handlowym,is the main trading partner,
jest gotowa zaakceptować wszystkich,is not prepared to accept all,
jest jedną z podstawowych,is one of the basic,
jest jeszcze zbyt wcześnie,is still too soon,
jest koniecznym i ważnym,is a necessary and important,
jest kulturowa i językowa,cultural and linguistic diversity is one,
jest łatwo dostępny dla,is easily accessible to,
jest niezbędnym warunkiem dla,is a necessary condition for,
jest niezbędnym warunkiem postępu,are a necessary condition to advance,
jest niezwykle ważne dla,is extremely important to,
jest obecnie konstruktywne przywództwo,now is a constructive political leadership,
jest oceniany przez komisję,be assessed by the commission,
jest ochrona zdrowia ludzi,is the protection of human health,
jest odpowiednim organem do,is the appropriate body for,
jest odpowiedzialna za wykonanie,be responsible for the implementation,
jest odpowiedzialny za wdrożenie,be responsible for the implementation,
jest określany przez komisję,be defined by the commission,
jest określany przez parlament,be defined by the european parliament,
jest on fundamentem przyszłego,it is the foundation of future,
jest organem odpowiedzialnym za,be the authority responsible for,
jest otwarta do ratyfikacji,is open for ratification,
jest otwarty dla wszelkich,be open to all,
jest otwarty dla wszystkich,be open to all,
jest potencjalnie użytecznym źródłem,is a potentially useful source,
jest przez komitet składający,be assisted by a committee composed,
jest przez właściwe władze,issued by the competent authority,
jest przyjmowany przez podkomitet,be adopted by the subcommittee,
jest również światowym konkurentem,is also a global competitor,
jest to darczyńca czy,whether it be a donor,
jest to jedynie kwestia,this is not only a question,
jest to konieczne do,this is necessary to,
jest to niezbędne do,it is therefore essential for,
jest to użyteczne dla,this is useful for,
jest to zatem jeden,it is therefore one,
jest w stolicy skopje,are concentrated in the capital skopje,
jest ważnym i atrakcyjnym,is an important and attractive,
jest wspólny program operacyjny,joint operational programme is being,
jest wyraźnie szkodliwych dla,are clearly harmful to,
jest z kolei jednym,is in turn one of,
jest zastępowany w specjalnej,be replaced on the special,
jest zgodne z jego,is consistent with its,
jeszcze bardziej znaczące stosunki,even more significant relations,
jeśli komisja nie zgadza,if the commission does not agree,
jeśli którekolwiek z jej,if any of its,
jeśli nie są one,it if it is,
jeśli wniosek nie jest,if an application is not,
jeżeli identyczne lub podobne,if an identical or similar,
jeżeli jest to konieczne,when this is necessary,
jeżeli komisja nie wycofa,if the commission does not withdraw,
jeżeli komisja nie zgadza,if the commission does not agree,
jeżeli parlament nie przyjmie,if parliament does not adopt,
języka i nauczyciela wyspecjalizowanego,language teacher and special,
języka może ułatwić uczenie,language may facilitate the learning,
języka urzędowego i języka,official language and a working language,
językiem urzędowym i językiem,official language and a working language,
językowe dorosłych plan działania,adult language learning the action plan,
językowej odzwierciedla w pełni,linguistic diversity is fully reflected in,
językowej oraz zasoby językowe,language vouchers and language resources,
językowej w społeczeństwie informacyjnym,linguistic diversity in the information society,
języków i kultur krajów,culture and language of each country,
języków i różnorodności językowej,language learning and linguistic diversity,
języków i różnorodność językową,language learning and linguistic diversity,
języków posiadali solidną znajomość,language teachers have a solid command,
języków regionalnych i mniejszościowych,regional and minority language stakeholders,
języków w każdym wieku,language learning at all ages,
języku w dzienniku urzędowym,language in the official journal,
już do wzrostu zagranicznych,yet led to increased foreign,
już dokumentację na podstawie,documentation already required on the basis,
już działa na czystych,already operating on pure,
już ustalone przez wspólnotę,already established by the community,
kandydat nie otrzyma bezwzględnej,no candidate has obtained an absolute,
katalizatora w trzech kluczowych,catalytic impact in three key,
kategoria obejmuje dużą liczbę,category encompasses a large number,
każda inna osoba może,any other person may,
każda instytucja dostosuje swój,each institution shall adapt its,
każda instytucja opublikuje corocznie,each institution shall publish annually,
każda możliwość współpracy administracyjnej,every possibility for administrative cooperation,
każda regionalna integracja gospodarcza,any regional economic integration,
każda regionalna organizacja integracji,any regional economic integration organization,
każdego kraju lub regionu,each country or region,
każdego metalu nie powinna,each metal should be no,
każdego nowego typu pojazdu,each type of new vehicle,
każdego państwa lub regionalnej,each state or regional,
każdego posiedzenia komisji jest,each meeting of a committee shall,
każdego typu urządzenia muszą,each type of appliance must,
każdej istotnej zmianie zakresu,any substantial modification in the extent,
każdej przyszłej strategii energetycznej,any future energy strategy,
każdej sesji rocznej rzecznik,each annual session the ombudsman,
każdej szerokiej kategorii materiałowej,each broad category of material,
każdemu z etapów edukacji,each stage of education,
każdy finansowany jest przez,are each financed by,
każdy organ lub agencja,any body or agency,
każdy zakład lub przedsiębiorstwo,any establishment or undertaking,
każdym nowym systemie po,in any new system,
każdym przypadku w sposób,each case in a manner,
klimatu będą miały głębokie,climate change will have profound,
klimatu będą miały wpływ,climate change will have an impact,
klimatu będzie tworzyć integralną,climate change will form an integral,
klimatu nie będzie możliwe,climate change will not be possible,
klimatu oraz oszczędzania energii,climate change and saving energy,
klimatu są procesem nie,climate change is a process that,
klimatu w bardziej bezpośredni,climate change in a more immediate,
klimatu w odległej przyszłości,climate change in the distant future,
kluczową rolę w działaniu,key role in the operation,
kluczowy element współpracy pomiędzy,key element for cooperation between,
kluczowym obszarem bliskiej współpracy,key area of closer co-operation,
kluczowym sąsiadem w maju,key neighbour in may,
kodeksu postępowania pomiędzy komisją,code of conduct between the commission,
koleją będzie wymagać ogromnych,railway will require huge,
kolejnym ważnym krokiem jest,important next step is,
komisja będzie kontynuowała swoje,commission will continue its,
komisja będzie śledziła ich,commission will follow up their,
komisja czy rada nie,commission or the council not,
komisja gospodarcza i monetarna,committee on economic and monetary,
komisja handlu międzynarodowego komisja,committee on international trade committee,
komisja i rada mogą,commission and council may,
komisja i rada poinformują,commission and the council shall inform,
komisja kontroli budżetowej komisja,committee on budgetary control committee,
komisja kultury i edukacji,culture and education committee,
komisja może otrzymywać fundusze,commission may receive and manage funds,
komisja nadzoruje prawidłowe wdrożenie,commission shall supervise the proper implementation,
komisja nie miała własnego,commission did not have its own,
komisja nie wycofa swojego,commission does not withdraw its,
komisja odpowiedzialna za weryfikację,committee responsible for the verification,
komisja ogłosiła komunikat zawierający,commission published a communication containing,
komisja opracowała ramy programowania,commission has elaborated the programming framework,
komisja regularnie ocenia wyniki,commission shall regularly evaluate the results,
komisja rozpoczęła publiczne konsultacje,commission launched a public consultation,
komisja rozwoju regionalnego komisja,committee on regional development committee,
komisja stała lub tymczasowa,standing or temporary committee may,
komisję i nie może,commission and may not,
komisję i radę do,commission and the council to,
komisję parlamentarną - pytania,parliamentary committee - questions for question,
komisję wspiera podkomisja do,committee is assisted by a subcommittee,
komisji i konsultacjach społecznych,commission decision and public consultation,
komisji jeśli komisja tak,committee if a committee so,
komisji odpowiedzialnej za kontrolę,committee responsible for budgetary control,
komisji odpowiedzialnej za weryfikację,committee responsible for the verification,
komisji oraz każdego innego,all commission proposals and other,
komisji sprawozdanie z realizacji,commission report on the implementation of,
komisji swoje dostępne dane,commission with their available data,
komisji viviane reding członek,commission viviane reding member,
komisji wspólnego programu operacyjnego,commission a joint operational programme,
komisji wszystkie niezbędne informacje,commission with all the necessary information,
komisji załącznik xiii porozumienie,commission annex xiii framework agreement,
komitet przyjmuje swój regulamin,committee shall adopt its rules,
komitet stowarzyszenia podejmuje wszelkie,association committee shall take any,
komitetowi euromed mandatu do,mandate to the euromed committee to,
komitetu platformy instytucjonalnej dla,institutional platform committee for,
kompetentni w odnośnej dziedzinie,competent in the relevant field,
kompleksową ocenę techniczną wszystkich,comprehensive technical assessment of all,
kompleksowej strefy wolnego handlu,comprehensive free trade area,
kompleksowej umowy o otwartej,comprehensive open aviation agreement with,
kompletu ilościowych i jakościowych,set of quantitative and qualitative,
kompostu na dwutlenek węgla,compost ultimately decomposes into carbon dioxide,
kompromisowe nie mogą odnosić,compromise amendments may not relate,
komunikacie i jego załącznikach,communication and its annexes,
komunikacji i wymiany informacji,communication and information exchange,
konferencję ministerialną o ochronie,ministerial conference on the protection,
koniec każdej sesji rocznej,end of each annual session,
konieczne do wsparcia rozwoju,necessary to support the development,
konieczne działania i realizację,necessary action and implementation,
konieczne jest aby wspólnota,is necessary for the community,
konieczne jest bardziej systematyczne,more systematic approach is needed to,
konieczne jest ograniczenie ilości,is necessary to limit the amount,
koniecznych działań oraz kolejności,action needed and the order,
koniecznymi do wdrożenia niniejszego,necessary for the implementation of this,
konkretnym obszarze tematycznym bądź,specific thematic or interdisciplinary area,
konkurencji oraz pomocy państwowej,competition and state or public aid,
konkurencyjnej i bezpiecznej energii,competitive and secure energy,
konkurencyjność i bezpieczeństwo dostaw,competitiveness and security of supply,
konkurencyjność i wzmacniając przemysł,competitiveness and strengthening european industry,
konkurencyjność i zwiększa spójność,competitiveness and in enhancing social cohesion,
konkurencyjność w społeczeństwie wiedzy,competitiveness in a knowledge society,
konsultacyjnych przed i po,consultation sessions before and after,
konsumentów bardzo przekonywujący argument,very convincing argument for consumers to,
konsumentów i przedsiębiorstw do,consumers and businesses for,
kontakty ze środowiskiem naukowym,contact with the scientific community,
kontekst przez kilka ostatnich,context over the last few,
kontekście obecnego wzrostu gospodarczego,context of the present economic growth,
kontrola gotowości oraz przygotowania,auditing the readiness and preparedness,
kontrola i audyt finansowy,financial control and audit,
kontrolę i weryfikację projektów,auditing and verification of project,
kontroli budżetowej oraz innym,budgetary control and the other,
kontroli zanieczyszczenia powietrza przez,control of air pollution by,
kontrolowanie inwazyjnych obcych gatunków,control of invasive alien species,
konwencja o dostępie do,convention on access to,
konwencji i w każdym,convention and in any,
konwencji i za odpowiednie,convention and suitable for,
konwencji i zapewniać ich,convention and ensure their,
konwencji mogły być należycie,convention can be properly,
konwencji na jej pierwszej,convention at its first,
konwencji o różnorodności biologicznej,convention on biological diversity,
konwencji o zapobieganiu zanieczyszczeniu,convention for the prevention of pollution,
końcem pierwszego okresu zobowiązań,end of the first commitment period,
końcowa ocena programu econtent,final evaluation of the econtent programme,
końcowe sprawozdania z działalności,activity report and final,
końcowego oraz podstawowego zużycia,final and primary energy consumption,
końcowy komunikat komisji dla,final communication from the commission to,
końcowy komunikat komisji sprawozdanie,final communication from the commission report,
koordynacji i współpracy między,coordination and cooperation between,
koordynacji i współpracy międzynarodowej,coordination and international cooperation,
kopalnych oraz dążą do,fossil fuels and are aiming for,
koperta finansowa dla realizacji,financial envelope for the implementation,
koperta finansowa na wdrażanie,financial envelope for implementation,
korupcją oraz wszelką nielegalną,corruption and any illegal,
korupcji oraz innych działań,corruption and any other illegal activity,
korupcji oraz wszelkich innych,corruption and any other,
korzystnych dla całego społeczeństwa,favourable for society as a whole,
koszt projektu lub programu,cost of the project or programme,
kosztów adaptacji do tych,costs of adaptation to those,
kosztów aktywnego i pasywnego,costs of active and passive,
kosztów ekonomicznych i społecznych,economic and social cost to,
kosztów niezbędnych do skutecznego,costs necessary for the effective,
kosztów transportu jako części,transport cost as part,
kosztów w systemie dystrybucji,cost reduction in the distribution system,
kraj w trudnej sytuacji,country into a difficult situation,
kraje rozwinięte i inne,country parties and other,
krajowe są odpowiedzialne za,national authorities are responsible for,
krajowego lub lokalnego komitetu,national or local ethics committee,
krajowej i regionalnej współpracy,national and regional financial cooperation,
krajowym oraz przez inne,national level and by other,
krajów trzecich do pracy,third country scientists to work,
królestwo działało w dobrej,kingdom was acting in good,
krytyczny dla zdrowia ludzkiego,critical level for human health,
kryzysowych lub na wniosek,crisis or at the request,
kształtem i kolorem od,shape and colour from,
które będą konieczne do,that will be needed to,
które biorą obecnie udział,which are currently taking part,
które mają znaczący szkodliwy,which have significant deleterious,
które mogą z nich,which can benefit from it,
które muszą być prawidłowo,which must be managed correctly,
które muszą przechowywać takie,which must keep such,
które nie mogą być,which can not be,
które nie są dostępne,which are not directly accessible,
które nie zawierają informacji,which do not contain information,
które powinny być jego,which it considers should be,
które przewiduje bezpośrednie wybory,that foresees the direct election,
które przystąpiły do unii,which acceded to the european union,
które są bardziej wrażliwe,which are more sensitive,
które są groźne powinny,that are dangerous should,
które są istotne dla,which are relevant to,
które są obecnie nieuniknione,that are now unavoidable,
które są odpowiedzialne za,which are responsible for,
które są prawnie wiążące,which are legally binding,
które są wspólne dla,which are common to,
które w tym czasie,which at that time,
które według strony przyczyniają,that the party believes contribute to,
które wycofają swe powiadomienie,which withdraw their notification,
którego niniejsza dyrektywa musi,which this directive must,
którego składzie i organizacji,composition and organisation of which shall,
który jest liczony jako,that is calculated as,
który jest niezbędny do,which is necessary to,
który jest z kolei,who is in turn one of,
który ma bezpośredni interes,who has a direct financial interest,
który może także działać,who may also act,
który nie prowadzi do,that do not lead,
który nie uzyska zgody,that does not obtain approval,
który obejmuje zarówno wewnętrzne,which encompasses both internal,
który zapobiegałby niebezpiecznej antropogenicznej,that would prevent dangerous anthropogenic,
których cel ten może,which this objective can,
których celem jest ochrona,whose object is the protection,
których dotyczą oraz zapewniają,which they refer and ensure,
których każdy finansowany jest,which are each financed,
których komisja zdecyduje o,which the commission will decide on,
których nie miałby dostępu,which he would not have access,
których rada kontynuuje swoje,which the council would continue its,
których rok lub okres,base year or period,
których wartość nie przekracza,value of which does not exceed,
których wiele jest bezpośrednio,many of which are directly,
którym każdy ośrodek badawczy,which any research centre,
którym przyjęto wspólną strategię,which adopted a joint african-eu strategy,
którym przyjmowany jest porządek,which the agenda is adopted,
ku nowej definicji wzrostu,towards a new definition of growth,
kulturalny i gospodarczy wszystkich,cultural and economic progress of all,
kulturalnych i naukowych zasobów,cultural and scientific resources,
kulturę i język każdego,culture and language of each,
kulturowa i językowa różnorodność,linguistic and cultural diversity,
kulturowych oraz wszystkie zainteresowane,cultural material and all interested,
kultury dialogu i współpracy,culture of dialogue and cooperation,
kultury i edukacji komisja,culture and education committee,
kwalifikacji w dwóch różnych,qualifications in two different,
kwalifikowaną oraz na wniosek,qualified majority and on a proposal,
kwasowości i zawartości metali,acidity and its heavy metal content,
kwota odniesienia do realizacji,reference amount for the implementation,
kwoty fakultatywnej i jej,optional amount and its,
leads to adaptation costs,this leads to adaptation costs,
lecz oznacza ostatnie głosowanie,but means the last vote,
lecz również dla dzielenia,but also to the sharing,
lecz także dla naszego,but also to our,
lecz także jako sektor,but also as a sector,
lecz także w innych,but also in other,
legalności i prawidłowości swoich,legality and regularity of its,
legislacyjnego i programu prac,legislative and work programme,
legislacyjnego parlament oraz jego,legislative procedure parliament and its,
legislacyjnej i prac komisji,commission ss legislative and work,
legislacyjny i program prac,legislative and work programme,
leśnictwo stanowiły źródło netto,forestry constituted a net source,
libre i open source,libre and open source,
lista nie jest wyczerpująca,list is not exhaustive,
lokalną demokrację i skuteczną,local democracy and effective,
lokalne i regionalne będą,local and regional needs will,
lokalne i regionalne mogą,local and regional authorities can,
lokalnego w działaniu globalnym,local in acting global,
lokalnych i regionalnych dla,for local and regional,
lokalnymi i regionalnymi jest,local and regional authorities,
lotnictwa cywilnego i międzynarodowej,civil aviation organization and the international,
lotnictwa dla tego kluczowego,aviation relations to this key,
lotnictwa do eu ets,aviation into the eu ets,
lotnictwa do systemu ets,aviation into the ets system,
lotnictwa na szczeblu wspólnoty,to open community level aviation negotiations,
lotnictwa powinny początkowo dotyczyć,aviation should initially apply,
lotnictwo i transport morski,aviation and maritime transport,
lotniczego do eu ets,aviation into the eu ets,
lotniczego do wspólnej przestrzeni,common aviation area with,
lotniczego i morskiego bunkra,aviation and marine bunker,
lotnisk i zarządzaniem ruchem,airport operations and traffic management,
lower pollution control costs,pollution control costs and lower,
ludności i potrzebne są,population and concerted efforts are needed,
ludności na dużą skalę,to be large scale population migration,
ludzi i dla środowiska,to human health and the environment,
ludzi lub innych żywych,man or other living,
ludzie byli skutecznie chronieni,people should be effectively protected,
ludzkich i wsparcie dla,human resources and support for,
ludzkiego i ochronę roślinności,protection of human health and vegetation,
ludzkiego oraz przygotowanie następnego,human health and preparing the next,
ludzkiej i dla przyrody,human society and for nature,
łańcucha dostaw i ułatwienie,supply chain security and trade facilitation,
łatwo dostępny dla wnioskodawcy,easily accessible to the applicant,
łącznie z alternatywą nie,including the alternative of no,
łącznie z opracowaniem odpowiednich,including the development of suitable,
łącznie z różnorodnością zasobów,including diversity of genetic resources,
łączności i wymiany informacji,communication and information exchange,
ma bezpośredni interes finansowy,has a direct financial interest,
ma dostępu do żadnych,have access to any,
ma duże znaczenie jakościowe,has great qualitative importance,
ma prawo dostępu do,has a right of access to,
ma również rolę do,also has a role to,
ma silną i wysokiej,has a strong and high,
ma żadnej pozostałej stacji,has no remaining station,
mają chronić pewien standard,have to safeguard a certain standard,
mają już swoje nieobowiązkowe,already have their own voluntary,
mają minimalną wartość kaloryczną,have a minimum inferior calorific value,
mają one rzeczywisty potencjał,they still have a real potential,
maksymalnego wzrostu temperatury globalnej,maximum global temperature increase,
małych opakowań i opakowań,small packaging and luxury packaging,
marnować czasu na niezbędne,waste no time for the necessary,
masy pojazdu i roku,weight per vehicle and year,
masy pojazdu oraz roku,weight per vehicle and year,
materiałami może być dozwolone,materials may be permitted,
materiałów o przeznaczeniu pierwotnym,materials for the original purpose,
materiałów odpadowych w procesach,process of the waste materials for,
materiałów oraz podróż samochodem,materials use and travelling by car,
materiału o przeznaczeniu pierwotnym,materials for the original purpose,
mechanizmu czystego rozwoju jest,clean development mechanism shall,
metalu nie powinna być,metal should be no,
metan są silnymi gazami,methane are strong greenhouse gases,
metanol produkowany z biomasy,methanol produced from biomass,
metr sześcienny w temperaturze,cubic meter at a temperature,
miało wyraźne i niekiedy,have clear and sometimes,
mianowanie wysokiego przedstawiciela do,appointment of the high representative for,
mianowaniu nowego wysokiego przedstawiciela,appointment of the new high representative,
mieć silny wymiar zewnętrzny,have a robust external dimension,
mieć za wzór doświadczenie,have as its model the experience,
miejsca dialogu i konsultacji,venue for consultation and dialogue,
miejsce na drugiej sesji,place at the second session,
miejskich oraz w dowolnej,urban and suburban areas at any,
miejskie jest domem dla,urban environment is home to,
mieli dostęp do wysokiej,have access to high,
miesiąca od ich przyjęcia,month of their adoption,
między wewnętrznym i zewnętrznym,between the internal and external,
międzynarodowa agencja energii atomowej,international atomic energy agency,
międzynarodowa organizacja lotnictwa cywilnego,international civil aviation organization,
międzynarodowa polityka ma trzy,international policy has three,
międzynarodową organizację lotnictwa cywilnego,international civil aviation organisation,
międzynarodowe i przez sekretariat,international organizations and by the secretariat,
międzynarodowej konwencji o zapobieganiu,international convention for the prevention,
międzynarodowej odpowiedzią na zmiany,international response to climate change,
międzynarodowej organizacji lotnictwa cywilnego,the international civil aviation,
międzynarodowy taki jak lotnictwo,international transport such as aviation,
międzynarodowy transport lotniczy jest,international air transport is,
międzynarodowych i międzyrządowych staraniach,international and intergovernmental efforts,
migracji legalnej i nielegalnej,legal and illegal migration will,
migracji na poziomie regionalnym,migration at regional level,
misja pomocy na granicach,border assistance mission to,
misji eu bam rafah,mission eu bam rafah,
młodzi ludzie powinni nabywać,young people in vet should acquire,
młodzieży i społeczeństwa obywatelskiego,youth and civil society,
młodzieży oraz rozwoju polityki,youth policy and the development,
mocnych kwasów lub słabych,strong or weak acid,
model społeczny może przystosować,can the european social model adapt,
modelowania i analiz ekonometrycznych,econometric modelling and analysis,
modelowania i oszacowania celu,modelling and objective estimation,
mogą być one również,they may also be,
mogą być toksyczne dla,may be toxic to,
mogą być uzasadnione ekonomicznie,can be justified economically,
mogą dać pierwszeństwo promowaniu,may give priority to the promotion,
mogą również pomagać przy,to do so may also assist,
mogą stworzyć nierówne warunki,may create unequal conditions,
mogą w zasadzie być,may in principle be,
mogą z nich korzystać,can benefit from it,
mogą złagodzić zmiany klimatu,can mitigate climate change,
monetarnej czy ekonomicznej polityki,monetary or economic policy,
monitorowanie i ocena wyników,monitoring and evaluation of results,
morska jest prawie zupełnie,maritime transport are almost entirely,
morskie i jego zasoby,marine environment and its resources,
morza czarnego przed zanieczyszczeniami,black sea against pollution,
morza czarnego przez port,black sea via the port,
morza lub w przypadku,sea or in the case,
motywacji i wolnego czasu,of sufficient motivation and time,
może być dostosowany do,may be adapted to,
może być dozwolone tylko,may be permitted only,
może być otwarty dla,may be open to,
może być reprezentowany przez,may be represented by,
może być również sposobem,may also be a way,
może być stosowana do,may not be applied to,
może być także konieczne,may also be necessary,
może być także otwarty,may also be open,
może być tylko wynikiem,can only be the result,
może być w tym,can not be used for this,
może być w żadnym,may on no account be,
może być wspierany przez,may be assisted by,
może być wymagany wkład,contribution may be required,
może je w każdej,it may at any,
może on zachować funkcji,he may not keep the status,
może przekraczać jednego miesiąca,may not exceed one month,
może także być używany,can also be used,
może też wykorzystywać skróty,may also use the abbreviation,
może w każdej chwili,may at any time,
może w każdym czasie,may decide at any time,
może w swoim regulaminie,may in its rules,
może zapraszać na swoje,may invite experts to its,
możliwe bez aktywnego wsparcia,possible without the active support,
mówca za i jeden,speaker in favour and one,
mówcy za i jednemu,in favour and one,
musi być dostosowany do,must be adapted to,
musi być otwarta dla,has to be open,
musi mówić jednym głosem,must speak with one voice,
musi obecnie kontynuować podejście,must now continue its approach,
musi znaleźć równowagę pomiędzy,has to find a balance between,
musiały być gotowe do,need to be ready,
muszą być bardzo starannie,need to be very carefully,
muszą być co roku,must be updated every year,
muszą być łatwo dostępne,must be readily accessible,
mutatis mutandis do protokołu,mutatis mutandis to this protocol,
na badania i rozwój,on research and development,
na badanie i stały,for the study and constant,
na bardziej konkretne informacje,for more concrete information,
na bardzo ścisłym partnerstwie,on a very close partnership,
na całą jednostkę terytorialną,all territorial units corresponding to nuts,
na cały enpi są,for the whole enpi is,
na celu podwojenie całkowitego,aiming at doubling the overall,
na celu zapewnienie równych,aim at securing a level,
na etapie klasyfikacji za,at the classification stage by,
na etykiecie są również,on the label shall also,
na forum podobnym do,in a forum similar to,
na ich terytorium spełniali,in their territory fulfil,
na ich znaczenie jako,in view of their importance as,
na inne gazy cieplarniane,to other greenhouse gases,
na jego pierwszej sesji,at its first session,
na jej drugiej sesji,at its second session,
na jej pierwszej sesji,at its first session,
na jej trzeciej sesji,at its third session,
na każdy inny język,into any other language,
na kolejny trzyletni okres,for the next three-year period,
na koszty ubezpieczenia dla,on insurance costs for,
na miejscu lub gdzie,on site or elsewhere,
na miejscu lub przez,on the spot or by,
na migracji na poziomie,in particular migration at regional level,
na monitorowanie długoterminowego rozwoju,to monitoring the long-term development,
na następne ramy finansowe,for the next financial framework,
na nie przez regulamin,upon it by these rules,
na niektóre z głównych,to some of the main,
na odpowiednim szczeblu terytorialnym,at the appropriate territorial level,
na pastwiska lub zbiorem,to pasture or harvesting,
na pisemny lub ustny,in a written or oral,
na początku każdego posiedzenia,at the beginning of each meeting,
na podstawie powyższych informacji,based on the above information,
na podstawie tego przeglądu,based on this review,
na podstawie tego sprawozdania,on the basis of this report,
na podstawie wszelkich innych,on the basis of any other,
na podstawie zadowalającej realizacji,on the basis of satisfactory implementation,
na podstawie zawartości energii,on the basis of energy content,
na polu współpracy regionalnej,in the field of regional cooperation,
na popyt na transport,on the demand for air transport,
na porównaniu między wspólnotą,on a comparison between the community,
na potrzebę skutecznego zarządzania,need for effective management,
na poziomie całego kraju,at sectoral or entire country level,
na poziomie globalnym będzie,at a global level will,
na poziomie krajowym świadomości,at the national level public awareness,
na poziomie procesu produkcyjnego,at production process level,
na poziomie regionalnym często,at regional level often,
na poziomie wspólnoty będą,at community level will,
na pół godziny przed,at least half an hour before,
na produkcję biomasy dla,to the production of biomass for,
na produkcję biomasy do,to the production of biomass for,
na proponowany akt prawny,legal basis for the proposed act,
na przykład poprzez zastosowanie,for example by using,
na przykład w wypadku,for example in the event,
na remonty i izolację,for renovation and insulation,
na rozwoju sektora prywatnego,on private sector development,
na rozwój informacji statystycznych,development of statistical information,
na rynek paliw transportowych,in the transport fuel market,
na rynku dostaw energii,in the energy supply market,
na siedem dni przed,at least seven days ahead,
na skalę światową nie,at a global scale are not,
na skuteczności i efektywności,on the effectiveness and efficiency,
na społeczeństwie obywatelskim byłej,civil society in the former,
na społeczne i prawne,to the social and legal,
na susze i pustynnienie,to drought and desertification,
na szczeblu międzynarodowym dla,at the international level to,
na szczeblu międzynarodowym jest,is increasingly needed at international level,
na szczeblu obustronnym czy,at bilateral or area level,
na szczeblu regionalnym są,at regional level is,
na szczególne działania priorytetowe,at specific priority activities,
na środowisko i klimat,on the environment and climate,
na świecie jest bezpośrednio,in the world have been directly,
na terytorium celnym wspólnoty,in the community customs territory,
na trzy godziny przed,at least three hours prior,
na trzyletni okres rozpoczynający,for the three-year period beginning,
na tury pytań do,to group questions for question,
na tym etapie dopuszczalne,admissible at this stage,
na udział w jej,take part in its,
na usunięcie wszelkich niezgodności,solution for eliminating all incompatibilities,
na wczesnym etapie rozwoju,at an early stage of development,
na wdrażanie niniejszego rozporządzenia,for implementation of this regulation,
na wiek krajowa strategia,ages a national strategy,
na właściwym poziomie terytorialnym,at the appropriate territorial level,
na wniosek jednej czwartej,at the request of one quarter,
na wspólną dyskusję nad,to allow a joint debate on,
na wszystkich trzech dużych,in all three of the large,
na wszystkie gazy cieplarniane,to cover all greenhouse gases,
na zaawansowanym etapie pilotażu,at an advanced pilot stage,
na zasoby oraz do,for resources and to,
na zdrowie i dobrobyt,on human health and welfare,
na zdrowie i środowisko,environment and human health,
na zewnątrz oraz wspólna,for the common foreign and security,
na zwierzętach i rozwijają,for animal testing and develop,
nabycia jednostek redukcji emisji,acquisition of emission reduction units,
nabycie jednostek redukcji emisji,acquisition of emission reduction units,
nabywa jednostek redukcji emisji,acquire any emission reduction units,
naciskiem na rzeczywistą zdolność,emphasis on effective communicative ability,
nad projektem rezolucji legislacyjnej,on the draft legislative resolution,
nad zmianami klimatu nadmiernie,on climate change focuses excessively,
nadal mają one rzeczywisty,they still have a real,
nagroda dla nauczyciela języków,prize for the european language teacher,
naruszenia tytuł iii przejrzystość,breach title iii transparency,
nas tu i teraz,us here and now,
następnego dnia po ich,day following that on,
następnego kroku w pracach,next step in the work,
następnie parlament głosuje nad,parliament shall then vote on,
następnie poddane ocenie pod,evaluation are then subject to,
następujący wyrok ramy prawne,following judgment legal framework,
naszym zadaniem jest zatem,our task therefore is,
natężenie transportu drogowego oznacza,road transport volume also means,
naturalna interakcja i współpraca,natural interaction and cooperation,
naturalne są istotne dla,natural systems are essential for,
nauce i badaniach będzie,science and research will,
nauce w każdym wieku,learning at any age,
nauczania i nauki języków,language teaching and learning,
nauczania języków na wszystkie,language teaching to all,
nauczania języków oraz oceny,language teaching and assessment,
nauczyciela języka i nauczyciela,language teacher and special needs teacher,
nauka języków w szkolnictwie,language learning in higher education,
nauka w społeczeństwie cel,science in society objective,
naukę języków w każdym,language learning at all,
nauki i technologii nowych,science and technology new,
nauki języka dla wszystkich,language learning for all,
naukowe i techniczne wsparcie,scientific and technical support,
naukowego i technicznego będą,scientific and technical progress will,
naukowego i technicznego wsparcia,scientific and technological support,
naukowego wsparcia rozwojowi polityki,scientific support for policy development,
naukowej oraz podejść strategicznych,scientific knowledge and the strategic approaches,
naukowych i koordynacji badań,scientific research and the coordination,
naukowych oraz z jego,of its scientific expertise and its,
nawet jeśli nie są,even if they are no,
negatywnego wpływu na działania,negative impact on the activities,
negatywnego wpływu na zdrowie,negative impact on health,
negatywny wpływ na środowisko,adverse impact on the environment,
negocjacji komisja i rada,negotiations the commission and the council,
nie będzie możliwe bez,will not be possible without,
nie będzie zobowiązany do,will not be obliged to,
nie jest całkowicie wolne,is not fully free,
nie jest gotowa zaakceptować,is not prepared to accept,
nie jest konieczny pod,is no need to,
nie jest ograniczony do,are not limited to,
nie jest to jedynie,this is not only,
